Name	Set	ImageFile	Release	Info	Property	Uniqueness	Type	Mission/ Dilemma Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Quadrant	Span	Icons	Staff	Characteristics/ Keywords	Requires	Persona	Command	Lore	Reports	Names	Text
Bynars Weapon Enhancement	Trad_Virtual_OTF_Open_Warp	Bynars-Weapon-Enhancement	premiere	R	TNG		Event																	Binary race closely integrated with computers. Always work in pairs. Bynars have the ability to enhance specific computerized systems.			Plays on ship. Ship is WEAPONS +2. (Cumulative.)
Caithlin Dar	Trad_OTF_Open_Warp	108caithlindar	tmp	108 U	TFF		Personnel		Romulan	V.I.P.	7	7	4					[AU][Films]		Romulan; Ambassador; Female; Sybok-related personnel;		Caithlin Dar		Ambassador to Nimbus III. Hides disdain for the position with overeagerness. Released the pain of her deception when Sybok enlisted her help in the search for Vorta Vor.			V.I.P. May work with {Sybok}, {St. John Talbot}, and {General Korrd}. Youth Honor Diplomacy Exobiology
Calamarain	Trad_OTF_Open_Warp	calamarain	qc	R	TNG		Event																	An intelligent species that exists as ionized gas and can travel in space. Penetrated the shields of the U.S.S. Enterprise seeking revenge on Q in 2366.			Plays at location of opponent's choice. Moves like a ship (RANGE=6). May damage (not destroy) one ship OR kill {Mortal Q} at same location (discard event). (Immune to {Kevin Uxbridge}.)
Calondon	Trad_OTF_Open_Warp	ST1E-ENAGT038	agt	38 P	DS9		Ship		Non-Aligned	Kressari Freighter	7	6	8						[Cmd][Stf] 	Freighter;	hand weapon;		Zef'No	Independent freighter commanded by Zef'No. In 2370, ran weapons supplied by the Cardassians to the Bajoran isolationists of the Circle.			Smuggling personnel in crew may use hand weapons to complete "cargo runs."
Camp Khitomer	Trad_OTF_Open_Warp	130campkhitomer	tmp	130 R			Time Location	[P]								Alpha								Site of the ground-breaking peace talks between the Federation and the Klingon Empire.			Seeds or plays on table. Native to this timeline: all cards with both [Films] and [AU] icon. Once per turn, one such card reporting at this location may report for free.
Camping Trip	Trad_Virtual_OTF_Open_Warp	campingtrip	ds9	R			Mission	[P]	[FED][BAJ][FER]					35		Gamma	3				Jem'Hadar; Vorta;			Escort students for botany experiment on presumably uninhabited world.			SCIENCE + Youth x2 + CUNNING>35 [GQ] Vorta and Jem'Hadar may report here.
Canar	Trad_OTF_Open_Warp	canar	qc	R	TNG		Artifact														Female; Male;			A glowing device used by the Haliians to focus thoughts in a limited empathic form. Especially used to strengthen an emotional link during love.			Immediately play on one female personnel. Specify one male personnel at a different location. If those two personnel are ever present together, discard both.
Captain Bashir	Trad_OTF_Open_Warp	captainbashir	mm	64 R+	DS9		Personnel		Federation	OFFICER	5	6	8					[Cmd][MU][TE]		Human; Captain; Capturing-related card; Male;		(Julian Bashir)		Hot-headed Terran rebel. Julian Bashir interrogated and tortured the Intendant. One of many "captains" fighting to overthrow the Alliance.			OFFICER Navigation SCIENCE Leadership Biology Smuggling DL/ {Interrogation} OR {Torture}
Captain Chakotay	Trad_OTF_Open_Warp	captainchakotay	borg	102 R+	VOY		Personnel		Non-Aligned	OFFICER	8	8	8					[Cmd][Maq]		Human; Captain; Male;		Chakotay		Former Starfleet officer who resigned to defend his home colony. Chakotay leads a loyal group of Maquis rebels in raids on Cardassian targets near the Badlands.			OFFICER Leadership Navigation Anthropology Honor Your other [Maq] personnel here are attributes all +2.
Captain Dax	Trad_OTF_Open_Warp	captaindax	mm	65 R+	DS9		Personnel		Federation	OFFICER	7	8	7					[MU][Stf][TE]		Trill; Captain; Female; Trill with symbiont;		(Jadzia Dax)		Aggressive, roguish Trill. Host to Dax symbiont. Once the mistress of Mr. Sisko, Jadzia Dax is now romantically involved with Captain Bashir.		Captain Bashir;Mr. Sisko	OFFICER ENGINEER Navigation Archaeology Geology Leadership DL/ {Evasive Maneuvers}
Captain Kang	Trad_OTF_Open_Warp	071captainkang	tmp	71 R+	VOY		Personnel		Klingon	OFFICER	7	7	8					[AU][Cmd][Films]		Klingon; Captain; Male;		Captain Kang		Respected warrior. Named his firstborn son in honor of his friend, Curzon Dax. Has watched the careers of the Enterprise crew since first encountering them in 2268.			OFFICER Leadership Diplomacy Honor Physics If on a ship at a [KLI] mission, it is WEAPONS +2.
Captain Kirk	Trad_OTF_Open_Warp	captainkirk	dom	P	DS9		Personnel		Federation	OFFICER	8	9	8					[AU][Cmd][OS]		Human; Captain; Male;		Captain Kirk		Legendary starship captain. In 2267, met "Lieutenant" Sisko. 17 temporal violations. "The man was a menace."			OFFICER Leadership x 2 May initiate battle against non-[Fed]. DL/ {Captain's Log} May stun adversary he just engaged. Once every turn, may "stop" one female present.
Captain Koloth	Trad_OTF_Open_Warp	captainkoloth	twt	78 P	TOS		Personnel		Klingon	OFFICER	6	7	8					[AU][Cmd][OS]		Klingon; Captain; Male;		Captain Koloth	I.K.C. Gr'oth	Commander of I.K.C. Gr'oth. Sent to protect Klingon interests in Sherman's Planet. Dear to Captain Kirk.	Sherman's Planet		OFFICER Diplomacy Anthropology SCIENCE If on {I.K.C. Gr'oth}, it is attributes all +1 for each Klingon [OS] personnel aboard (up to +3).
Captain Proton	Trad_OTF_Open_Warp	85captainproton	ha	85 R+	VOY		Personnel		Non-Aligned	OFFICER	7	7	9					[Cmd][DQ]		Human; Captain; Male;		Tom Paris		Spaceman First Class, Protector of Earth, Scourge of Intergalactic Evil. Tom Paris played the adventurous hero in his re-creation of the original 1930's sci-fi serials.			OFFICER Leadership Navigation DL/ {Buster Kincaid} Your other [eHA] personnel present are attributes all +2.
Captain Spock	Trad_OTF_Open_Warp	038captainspock	tmp	38 R+	TWOK		Personnel		Federation	OFFICER	9	10	8					[AU][Cmd][Films]		Vulcan/Human; Captain; Male;		Mr. Spock		1/2 Vulcan, 1/2 human. Mr. Spock was restored from death by the Genesis wave - and his friends' resolve.			OFFICER SCIENCE Leadership Computer Skill Physics Mindmeld Diplomacy Honor Music Once per game, may be taken from discard pile to hand.
Captain Styles	Trad_OTF_Open_Warp	039captainstyles	tmp	39 U	TSfS		Personnel		Federation	OFFICER	6	6	8					[AU][Cmd][Films]		Human; Captain; Male;		Captain Styles	Starship Excelsior	Overconfident captain of the Starship Excelsior during testing of its failed transwarp drive. Planned on breaking old Enterprise speed records. Was really in for a shock.			OFFICER ENGINEER Leadership Physics
Captain Sulu	Trad_OTF_Open_Warp	040captainsulu	tmp	40 R+	VOY		Personnel		Federation	OFFICER	8	8	6					[AU][Cmd][Films]		Human; Captain; Male;		Lt. Sulu		After moving up through the ranks aboard Enterprise, Lt. Sulu was given the captaincy he deserved in 2290. Holds loyalty in high regard, his crew as dear as family.			OFFICER Leadership Navigation Honor Physics SCIENCE
Captain's Log	Trad_Virtual_OTF_Open_Warp	CaptainsLog	au	U	TNG		Event													Captains Order;				A commanding officer's journal of events. While on the surface of El-Adrel IV, Tamarian Captain Dathon made entries into his log by hand.			Plays on table. Each of your ships with its matching commander aboard is SHIELDS and WEAPONS +3. (Captain's Order.)
Captain's Log (Voyager)	Trad_OTF_Open_Warp	captainslogvoy	voy	47 U	VOY		Event													Captains Order;				A commanding officer's journal of events. Captain Ransom continued keeping his even after abandoning other military protocols and traditions.			Plays on table. Each of your ships with its matching commander aboard is WEAPONS and SHIELDS +3. (Captain's Order.)
Captured	Trad_OTF_Open_Warp	captured	bog	U	TNG		Incident											[HA]		Capturing-related card;	hand weapon;						Seeds or plays on table. During your turn, your non-Borg crew or Away Team may capture one opposing personnel present (random selection) if you have more SECURITY present than opponent, or more hand weapons present than opponent. OR During any player's turn, you may capture one personnel just stunned in battle by your non-Borg SECURITY. Discard incident after either use.
Cardassian Disruptor	Trad_OTF_Open_Warp	cardassiandisruptor	ds9	C	DS9		Equipment													Cardassian equipment; disruptor; hand weapon;				Phase-disruption weapon used by Cardassian military and civilian personnel.			Cardassian and Non-Aligned use only. Each of your personnel present is STRENGTH +2. (Cumulative.)
Cardassian Disruptor Rifle	Trad_OTF_Open_Warp	cardassiandisruptorrifle	ds9	U	DS9		Equipment													Cardassian equipment; disruptor; hand weapon;				Rifle version of the Cardassian phase disruptor. Has a 4.7 megajoule power capacity, 3 millisecond recharge and two beam settings.			Cardassian and Non-Aligned use only. Each of your personnel present is STRENGTH +3, but loses 1 Diplomacy unless aboard your ship. (Cumulative.)
Cardassian Outpost	Trad_Virtual_OTF_Open_Warp	Cardassian-Outpost	ds9	C	DS9	univ	Facility		Cardassian	Outpost			32											Cardassia Prime is the homeworld of the Cardassians. The Cardassian Union establishes outposts throughout its territory.			Seed one OR build where you have a Cardassian ENGINEER.
Cardassian PADD	Trad_OTF_Open_Warp	cardassianpadd	ds9	C	DS9		Equipment													Cardassian equipment;				Standard Cardassian Personal Access Display Device for computerized information.			Cardassian use only. Each of your personnel present is CUNNING +2. (Cumulative.)
Cardassian Trap	Trad_OTF_Open_Warp	cardassiantrap	au	U	TNG		Dilemma	[S/P]												Capturing-related card;				With rumors of a metagenic weapon on Celtris III, the Cardassians lured Jean-Luc Picard into a trap in Cardassian space. He was captured in 2369.			Unless Empathy present, opponent captures one unique, non-Cardassian personnel from you (random selection) and places it on their side as a captive, along with trap.
Caretaker's Array	Trad_Virtual_OTF_Open_Warp	Caretaker's-Array	voy	59 R	VOY		Incident														Badlands Region;						Seeds at {Ocampa planet} (limit one here). Each player may seed a non-Borg [DQ] ship here. OR Plays once each turn to relocate your ship in the Badlands Region to Caretaker's Array. OR Plays at any time, for free, if a ship is about to be destroyed by {Navigate Plasma Storms}. Instead relocate ship to Ocampa planet or owner's hand.
Cargo Rendezvous	Trad_Virtual_OTF_Open_Warp	Cargo-Rendezvous	2pg	P			Mission	[P]	[FED][ROM][KLI]					35		Alpha	3							Appointed meeting to deliver cargo at this major commercial center.			ENGINEER + Physics + INTEGRITY>30 OR Greed + Treachery + CUNNING>32
Carlos	Trad_OTF_Open_Warp	86carlos	ha	86 R	TNG		Personnel		Non-Aligned	CIVILIAN	7	10	12							Android; Male; Soong-type android;		Data		Identity adapted by the Soong-type android Data in the fictional world of Dixon Hill. Snappy dresser with a nice tan. From South America. "Can't you tell?"	War Council		CIVILIAN If with {Dixon Hill}, your draw deck is "on ice": draw cards from discard pile instead. Computer Skill x 2
Carol Marcus	Trad_OTF_Open_Warp	041carolmarcus	tmp	41 R	TWOK		Personnel		Federation	SCIENCE	7	9	4					[AU][Films]		Human; Female;		Carol Marcus		Molecular biologist. Head of Project Genesis. Once romantically involved with Admiral Kirk. Asked that he leave her to raise their son David in her world, not his.		Admiral Kirk	SCIENCE SCIENCE Leadership Biology x 2 Physics
Caught Red-Handed	Trad_OTF_Open_Warp	caughtredhanded	dom	C	DS9		Interrupt													Capturing-related card; Infiltration-related card; Morph card;	Changeling; infiltrator; Morph card; Shape-shifter;			Odo used his instincts as both an investigator and a shape-shifter to expose a Founder spy masquerading as Admiral Leyton on Earth in 2372.			Exposes (may capture) an opponent's infiltrator present with your shape-shifter OR prevents a changeling from morphing this turn OR nullifies {Common Thief}. (May not be nullified.)
Center of Attention	Trad_OTF_Open_Warp	centerofattention	roa	U	DS9		Dilemma	[S/P]													hand weapon;			After Morn faked his own death, Quark "inherited" the Lurian's stolen latinum fortune. Naturally, this made him quite a hit with Morn's former partners in crime.			Unless 4 SECURITY OR hand weapon and CUNNING>36 OR {any Quark} present, kills one personnel present (opponent's choice) who has Treachery or Greed. Discard dilemma.
Central Command	Trad_OTF_Open_Warp	centralcommand	ds9	R	DS9		Facility		Cardassian	Headquarters			44								Gul; Legate;			The Central Command controls every Cardassian ship, outpost and space station from its great War Room.			Seeds or plays on {Cardassia Prime}. Once per turn, one Cardassian Gul or Legate OR one {HQ} card may play for free here. (Not duplicatable.)
Cetacean Institute	Trad_OTF_Open_Warp	131cetaceaninstitute	tmp	131 C			Time Location	[P]								Alpha								Marine biology research laboratory and public aquarium located in Sausalito, California.			Seeds or plays on table; download {George and Gracie} here. George and Gracie are not worth points while here. Native to this timeline: {Dr. Gillian Taylor} and George and Gracie.
Ceti Eel	Trad_Open_Warp	019cetieel	tmp	19 C	TWOK		Incident																				Plays on table (for free, once each turn). At any time (limit twice every turn), you may place on any non-[Holo], non-android personnel present with your {Khan}. Personnel is now under your control, is attributes all -3, and may work with other personnel controlled by Ceti Eel. Also, this personnel is not discarded at end of turn by {Revenge Is A Dish Best Served Cold}.
Chain Reaction Pulsar	Trad_OTF_Open_Warp	chainreactionpulsar	twt	118 U	Armada		Tactic				-1	-1	-3								Akira Class;						Attack: 5. Defense: 0. Requires a staffed ship which has three or more staffing icons firing. ATTACK bonus +1 if Akira class. Hit or direct hit = [Down] and nullifies one Event card enhancing target's attributes (once per turn). Hull: -35% Scanners off line: you may play {Scan} and {Full Planet Scan} only where you have an undamaged ship.
Chain Reaction Ricochet	Trad_OTF_Open_Warp	chainreactionricochet	twt	23 R	Armada		Incident											[HA]									Seeds or plays on table. When your {Chain Reaction Pulsar} hits (but does not destroy) a ship, after applying damage it "ricochets" to other opposing ships present (except those already damaged this battle) in the order of your choice. Second ship's damage = [Flip][Flip], third = [Flip][Flip][Flip], and so on, until one is destroyed. Discard incident.
Cha'Joh	Trad_OTF_Open_Warp	chajoh	ds9	R	DS9		Ship		Romulan/Klingon	Class D-12 Scout Vessel	7	5	5						 	Bird-of-Prey; Cloaking Device; Duras-related; Klingon ship; Romulan ship; Scout;	Bird-of-Prey;		Lursa;B'Etor;Sisters of Duras;	Small, obsolete, twenty-year-old Bird-of-Prey commanded by Lursa and B'Etor, the Sisters of Duras.			May benefit from two matching commanders. Cloaking Device
